0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
25.492817998689276,509.9020681186271,1039.6786338007755,10.21386118692245,480.0025283447426,1.5140526450243104,5.172026770416329,2.577856991034803,1.0424186713436892,7.81327066578636,25.512992278277657,0.47446308234117757,0.20052518237065012,0.09479609735365228,2.932904012142364,1.468146475100523,22.626938008117737,492.6247189103027,972.8013254893642,8.953088612784505,479.4627359827232,1.2156766527652303,0.0005245336621739,0.0275468974192305,29.549444604862337,529.2877725006905,1092.1811117136408,11.584938921680482,480.6031932440497,1.7508883878489117,9.99731141731436,4.977713002355145
25.639827615792864,511.79374626761165,1048.1613782331226,10.249954887915125,480.00584385542527,1.5144193107661106,5.156459781885224,2.554069850494121,1.0380039509228234,7.931124667918779,25.01510394856412,0.47303799780579864,0.20475538162867624,0.09501075821221452,2.9229957701151723,1.4795531529944304,22.626938008117737,492.6247189103027,992.6974133290892,8.79753088863391,479.4627359827232,1.2156766527652303,0.0005245336621739,0.0275468974192305,29.549444604862337,534.707518940977,1103.2731205007392,11.584938921680482,480.6031932440497,1.7508883878489117,9.99731141731436,4.977713002355145
25.73129501465625,513.7672414772203,1056.5267644468227,10.31206910502219,480.00591556375525,1.519925590228107,5.211102088291731,2.5268947720988773,0.9998579940481626,7.549760122315487,25.123791601835112,0.4845205671368514,0.20297551215514648,0.09410016958144336,2.865408144436672,1.4932777747561847,22.626938008117737,492.6247189103027,1004.0911799532332,8.79753088863391,479.4627359827232,1.2156766527652303,0.0005245336621739,0.0275468974192305,29.549444604862337,534.707518940977,1121.8878859661313,11.584938921680482,480.6031932440497,1.7508883878489117,9.99731141731436,4.968939853908881
25.852830470157333,515.8083102325008,1064.6504301328685,10.331530403059729,480.01750351977716,1.5287089760238728,5.087879184406978,2.516037435253517,1.00881907849814,7.435454787599182,25.296060660224732,0.49396989443037165,0.20650576162922035,0.09532046047334014,2.9126093695460233,1.4882691430163228,22.632124219368222,492.6247189103027,1004.0911799532332,8.79753088863391,479.4627359827232,1.2156766527652303,0.0005245336621739,0.0310489738241198,29.549444604862337,534.707518940977,1122.1593087272315,11.786835638233486,480.6031932440497,1.802196016774242,9.99731141731436,4.968939853908881
25.95773881542899,517.7805564864946,1072.5867110219763,10.357066470265915,480.0136612043963,1.536106859319713,4.958701350248012,2.499391289342872,1.0118353525680785,7.537240178929828,24.89835377150929,0.4890487280231746,0.2080829473868447,0.09813851565613728,2.8585654112643333,1.452370693656637,22.632124219368222,492.6247189103027,1017.8512193150626,8.79753088863391,479.4627359827232,1.2156766527652303,0.0124598295276245,0.0310489738241198,29.549444604862337,536.1067579119053,1122.1593087272315,11.786835638233486,480.6031932440497,1.802196016774242,9.99731141731436,4.968939853908881
26.06150411482557,519.8940092457623,1080.252934237576,10.399773795665983,480.0142058139106,1.5380500864231799,4.99692261334104,2.5240975544908855,1.014030052262091,7.6179714922175865,24.563627404721657,0.48763021144156066,0.20969518541925428,0.09700573224214826,2.8590420951882627,1.4474315630067613,22.632124219368222,492.6247189103027,1024.409133944266,8.79753088863391,479.4627359827232,1.2739703052286655,0.0124598295276245,0.0310489738241198,29.549444604862337,538.208521521661,1142.907281395291,11.786835638233486,480.6031932440497,1.802196016774242,9.99731141731436,4.968939853908881
26.138288982030414,522.0566582471695,1088.0184259777116,10.437546674707676,480.0136389860538,1.5385397429823193,4.940847333018156,2.4670825869666806,1.03790269519169,7.634768773695319,25.04247966791297,0.5001698295653042,0.20537835848333502,0.09928385822675766,2.8555423687655805,1.4442872127214421,22.632124219368222,501.82830609049023,1024.409133944266,8.79753088863391,479.4627359827232,1.2739703052286655,0.0124598295276245,0.0310489738241198,29.67232037109275,539.9155081307996,1143.0746832113512,11.786835638233486,480.6031932440497,1.802196016774242,9.99731141731436,4.957422604215304
26.211946807132524,524.0514188143471,1096.2159844014147,10.469258265040418,480.0111753991311,1.543389518345193,4.959861856837493,2.481137043573104,1.0249010280845716,7.7789200265133225,25.41753873650218,0.5058259569194301,0.21209905039784002,0.10181314398921505,2.856671305713079,1.4105339038168856,22.632124219368222,503.653550918152,1024.409133944266,8.79753088863391,479.4537657133324,1.253537471686811,0.0124598295276245,0.0310489738241198,29.67232037109275,546.8392447454667,1160.1226370553757,11.786835638233486,480.6031932440497,1.821838261848134,9.99731141731436,4.957422604215304
26.273470239037515,525.9559662481174,1104.1289276067953,10.484706853263411,480.00643150727984,1.5442916162755322,4.892963682320922,2.460037269728383,0.9959530176365587,8.058414639056984,25.458738734353766,0.5092494848197059,0.20343105572838588,0.10302347447562676,2.892299639475203,1.3980154330320749,22.632124219368222,503.653550918152,1046.4063166666851,8.79753088863391,479.4537657133324,1.253537471686811,0.0124598295276245,0.0004916127292231,29.67232037109275,546.8392447454667,1163.7852370519977,11.786835638233486,480.5021213123268,1.821838261848134,9.990378430442828,4.957422604215304
26.378876925305306,527.574101251767,1112.6489153298414,10.540466605321987,480.0179660130469,1.5507823054825305,4.945212552316854,2.4409531737030314,0.9705827556026886,8.010476663716668,25.33138309183914,0.5076713528660188,0.20653465370361107,0.10169946264602339,2.88378054195403,1.4123301460264508,23.997975538033334,503.653550918152,1055.744832519702,8.79753088863391,479.4537657133324,1.253537471686811,0.0124598295276245,0.0004916127292231,29.67232037109275,547.2266986441882,1185.225521418694,11.786835638233486,480.5021213123268,1.821838261848134,9.990378430442828,4.957422604215304
